name,album_name,popularity,release_date,valence,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo,duration_ms,year
Caught Somewhere in Time - 2015 Remaster,Somewhere in Time (2015 - Remaster),42,1986-09-29,0.343,0.238,0.987,4,-4.408,0,0.168,0.00218,0.0175,0.107,174.124,447333,1986
Wasted Years - 2015 Remaster,Somewhere in Time (2015 - Remaster),55,1986-09-29,0.492,0.314,0.959,4,-4.657,0,0.0908,0.0263,0.000148,0.161,154.221,309640,1986
Sea of Madness - 2015 Remaster,Somewhere in Time (2015 - Remaster),35,1986-09-29,0.276,0.328,0.985,11,-5.04,0,0.0926,0.0147,0.000274,0.143,144.413,344027,1986
Heaven Can Wait - 2015 Remaster,Somewhere in Time (2015 - Remaster),36,1986-09-29,0.476,0.302,0.982,7,-3.901,1,0.0893,0.0221,0.00267,0.104,107.218,443600,1986
The Loneliness of the Long Distance Runner - 2015 Remaster,Somewhere in Time (2015 - Remaster),35,1986-09-29,0.447,0.189,0.991,4,-4.332,0,0.15,0.00148,0.199,0.137,185.156,393293,1986
Stranger in a Strange Land - 2015 Remaster,Somewhere in Time (2015 - Remaster),42,1986-09-29,0.514,0.286,0.913,9,-5.047,1,0.0662,0.155,0.00102,0.0985,109.698,346667,1986
Deja Vu - 2015 Remaster,Somewhere in Time (2015 - Remaster),35,1986-09-29,0.563,0.208,0.981,5,-4.341,0,0.112,0.00308,0.0271,0.0836,189.523,298520,1986
Alexander the Great (356-323 B.C.) - 2015 Remaster,Somewhere in Time (2015 - Remaster),41,1986-09-29,0.288,0.454,0.944,4,-5.003,0,0.0849,0.084,0.0119,0.11,113.321,517093,1986
Caught Somewhere in Time - 2015 Remaster,Somewhere in Time (2015 Remaster),53,1986-01-01,0.343,0.238,0.987,4,-4.408,0,0.168,0.00218,0.0175,0.107,174.124,447333,1986
Wasted Years - 2015 Remaster,Somewhere in Time (2015 Remaster),66,1986-01-01,0.492,0.314,0.959,4,-4.657,0,0.0908,0.0263,0.000148,0.161,154.221,309640,1986
Sea of Madness - 2015 Remaster,Somewhere in Time (2015 Remaster),45,1986-01-01,0.276,0.328,0.985,11,-5.04,0,0.0926,0.0147,0.000274,0.143,144.413,344027,1986
Heaven Can Wait - 2015 Remaster,Somewhere in Time (2015 Remaster),46,1986-01-01,0.476,0.302,0.982,7,-3.901,1,0.0893,0.0221,0.00267,0.104,107.218,443600,1986
The Loneliness of the Long Distance Runner - 2015 Remaster,Somewhere in Time (2015 Remaster),45,1986-01-01,0.447,0.189,0.991,4,-4.332,0,0.15,0.00148,0.199,0.137,185.156,393293,1986
Stranger in a Strange Land - 2015 Remaster,Somewhere in Time (2015 Remaster),51,1986-01-01,0.514,0.286,0.913,9,-5.047,1,0.0662,0.155,0.00102,0.0985,109.698,346667,1986
Deja Vu - 2015 Remaster,Somewhere in Time (2015 Remaster),44,1986-01-01,0.563,0.208,0.981,5,-4.341,0,0.112,0.00308,0.0271,0.0836,189.523,298520,1986
Alexander the Great (356-323 B.C.) - 2015 Remaster,Somewhere in Time (2015 Remaster),53,1986-01-01,0.288,0.454,0.944,4,-5.003,0,0.0849,0.084,0.0119,0.11,113.321,517093,1986
Intro (Churchill's Speech) - Live at Long Beach Arena; 1998 Remaster,Live After Death (1998 Remaster),27,1985-10-14,0.446,0.16,0.581,5,-17.716,0,0.111,0.032,0.672,0.867,173.241,49493,1985
Aces High - Live Long Beach Arena; 1998 Remastered Version,Live After Death (1998 Remaster),30,1985-10-14,0.332,0.239,0.977,9,-7.383,1,0.074,0.00365,0.903,0.361,132.463,276600,1985
2 Minutes to Midnight - Live at Long Beach Arena; 1998 Remaster,Live After Death (1998 Remaster),29,1985-10-14,0.494,0.222,0.971,2,-6.987,1,0.0915,0.0225,0.689,0.97,92.487,363293,1985
The Trooper - Live at Long Beach Arena; 1998 Remaster,Live After Death (1998 Remaster),27,1985-10-14,0.48,0.21,0.977,9,-6.807,1,0.139,0.0106,0.527,0.969,172.199,254107,1985
Revelations - Live at Long Beach Arena; 1998 Remaster,Live After Death (1998 Remaster),25,1985-10-14,0.422,0.194,0.956,9,-7.545,0,0.0966,0.00539,0.159,0.729,85.883,361107,1985
Flight of Icarus - Live at Long Beach Arena; 1998 Remaster,Live After Death (1998 Remaster),25,1985-10-14,0.326,0.256,0.971,6,-6.508,0,0.102,0.00747,0.161,0.97,130.314,208000,1985
Rime of the Ancient Mariner - Live at Long Beach Arena; 1998 Remaster,Live After Death (1998 Remaster),26,1985-10-14,0.171,0.274,0.925,9,-7.93,0,0.192,0.0521,0.241,0.969,123.144,798560,1985
Powerslave - Live at Long Beach Arena; 1998 Remaster,Live After Death (1998 Remaster),24,1985-10-14,0.293,0.201,0.973,9,-7.251,1,0.0982,0.0204,0.232,0.95,142.741,433040,1985
The Number of the Beast - Live at Long Beach Arena; 1998 Remaster,Live After Death (1998 Remaster),23,1985-10-14,0.358,0.274,0.948,7,-7.13,1,0.0701,0.0646,0.32,0.894,98.493,293400,1985
Hallowed Be Thy Name - Live at Long Beach Arena; 1998 Remaster,Live After Death (1998 Remaster),26,1985-10-14,0.371,0.371,0.889,4,-8.416,0,0.0567,0.00747,0.301,0.44,115.712,432733,1985
Iron Maiden - Live at Long Beach Arena; 1998 Remaster,Live After Death (1998 Remaster),26,1985-10-14,0.425,0.253,0.955,2,-7.804,1,0.0806,0.0158,0.746,0.962,98.843,260360,1985
Run to the Hills - Live at Long Beach Arena; 1998 Remaster,Live After Death (1998 Remaster),23,1985-10-14,0.254,0.175,0.969,0,-7.831,1,0.0639,0.0123,0.29,0.488,168.293,234440,1985
Running Free - Live at Long Beach Arena; 1998 Remaster,Live After Death (1998 Remaster),26,1985-10-14,0.476,0.37,0.918,0,-9.133,1,0.0467,0.0511,0.0163,0.925,101.032,523133,1985
Wrathchild - Live at the Hammersmith Odeon; 1998 Remaster,Live After Death (1998 Remaster),25,1985-10-14,0.365,0.454,0.975,4,-9.397,0,0.0497,0.00189,0.863,0.991,103.947,185707,1985
22 Acacia Avenue - Live at the Hammersmith Odeon; 1998 Remaster,Live After Death (1998 Remaster),22,1985-10-14,0.296,0.179,0.959,4,-8.3,0,0.0913,0.00912,0.631,0.978,162.86,378387,1985
Children of the Damned - Live at the Hammersmith Odeon; 1998 Remaster,Live After Death (1998 Remaster),21,1985-10-14,0.258,0.16,0.945,4,-8.314,0,0.0964,0.00222,0.0782,0.976,195.659,276227,1985
Die with Your Boots On - Live at the Hammersmith Odeon; 1998 Remaster,Live After Death (1998 Remaster),21,1985-10-14,0.504,0.213,0.976,0,-8.383,1,0.125,0.00566,0.257,0.976,193.583,312413,1985
Phantom of the Opera - Live at the Hammersmith Odeon; 1998 Remaster,Live After Death (1998 Remaster),24,1985-10-14,0.451,0.192,0.959,4,-7.348,0,0.0868,0.00113,0.764,0.964,174.93,441640,1985
Intro (Churchill's Speech) - Live at Long Beach Arena; 1998 Remaster,Live After Death (1998 Remaster),35,1985-01-01,0.418,0.318,0.576,5,-18.181,0,0.101,0.0517,0.706,0.829,96.43,49573,1985
Aces High - Live; 1998 Remaster,Live After Death (1998 Remaster),39,1985-01-01,0.388,0.237,0.973,9,-7.893,1,0.0637,0.00347,0.902,0.334,132.411,278413,1985
2 Minutes to Midnight - Live at Long Beach Arena; 1998 Remaster,Live After Death (1998 Remaster),40,1985-01-01,0.597,0.195,0.961,9,-7.025,1,0.0919,0.0239,0.7,0.965,94.939,363306,1985
The Trooper - Live at Long Beach Arena; 1998 Remaster,Live After Death (1998 Remaster),37,1985-01-01,0.417,0.194,0.973,9,-6.938,1,0.159,0.0168,0.567,0.823,172.199,271813,1985
Revelations - Live at Long Beach Arena; 1998 Remaster,Live After Death (1998 Remaster),36,1985-01-01,0.51,0.2,0.95,2,-7.577,1,0.093,0.00745,0.129,0.968,88.689,371453,1985
Flight of Icarus - Live at Long Beach Arena; 1998 Remaster,Live After Death (1998 Remaster),36,1985-01-01,0.403,0.255,0.964,6,-6.47,0,0.0852,0.00601,0.192,0.97,131.181,208013,1985
Rime of the Ancient Mariner - Live at Long Beach Arena; 1998 Remaster,Live After Death (1998 Remaster),37,1985-01-01,0.175,0.278,0.92,9,-7.908,0,0.168,0.0501,0.241,0.968,122.742,798573,1985
Powerslave - Live at Long Beach Arena; 1998 Remaster,Live After Death (1998 Remaster),35,1985-01-01,0.34,0.198,0.973,9,-7.238,1,0.0874,0.0193,0.309,0.936,143.61,433053,1985
The Number of the Beast - Live at Long Beach Arena; 1998 Remaster,Live After Death (1998 Remaster),34,1985-01-01,0.45,0.314,0.944,7,-7.113,1,0.0596,0.064,0.369,0.89,98.512,293413,1985
Hallowed Be Thy Name - Live at Long Beach Arena; 1998 Remaster,Live After Death (1998 Remaster),37,1985-01-01,0.378,0.375,0.89,4,-8.459,0,0.0567,0.00923,0.301,0.961,115.858,441680,1985
Iron Maiden - Live at Long Beach Arena; 1998 Remaster,Live After Death (1998 Remaster),36,1985-01-01,0.425,0.253,0.955,2,-7.804,1,0.0806,0.0158,0.746,0.962,98.843,260360,1985
Run to the Hills - Live at Long Beach Arena; 1998 Remaster,Live After Death (1998 Remaster),33,1985-01-01,0.339,0.178,0.957,0,-7.816,1,0.0581,0.012,0.3,0.473,168.438,234453,1985
Running Free - Live at Long Beach Arena; 1998 Remaster,Live After Death (1998 Remaster),39,1985-01-01,0.481,0.368,0.919,0,-9.142,1,0.0458,0.0542,0.0103,0.943,100.775,523146,1985
Wrathchild - Live at the Hammersmith Odeon; 1998 Remaster,Live After Death (1998 Remaster),35,1985-01-01,0.357,0.466,0.968,0,-9.423,1,0.0499,0.00204,0.887,0.976,103.989,184133,1985
22 Acacia Avenue - Live at the Hammersmith Odeon; 1998 Remaster,Live After Death (1998 Remaster),33,1985-01-01,0.361,0.182,0.961,4,-8.266,0,0.0862,0.00932,0.588,0.969,161.449,378413,1985
Children of the Damned - Live at the Hammersmith Odeon; 1998 Remaster,Live After Death (1998 Remaster),32,1985-01-01,0.319,0.155,0.932,4,-8.319,0,0.0909,0.00291,0.0622,0.976,196.691,276280,1985
Die with Your Boots On - Live at the Hammersmith Odeon; 1998 Remaster,Live After Death (1998 Remaster),31,1985-01-01,0.496,0.232,0.976,0,-8.406,1,0.109,0.00648,0.264,0.972,193.871,312413,1985
Phantom of the Opera - Live at the Hammersmith Odeon; 1998 Remaster,Live After Death (1998 Remaster),39,1985-01-01,0.475,0.191,0.96,4,-7.417,0,0.08,0.00105,0.757,0.908,174.836,429533,1985
Aces High - 2015 Remaster,Powerslave (2015 - Remaster),53,1984-09-03,0.756,0.3,0.936,2,-5.399,1,0.0456,0.0337,0.021,0.158,133.065,271907,1984
2 Minutes to Midnight - 2015 Remaster,Powerslave (2015 - Remaster),56,1984-09-03,0.595,0.446,0.97,9,-5.004,0,0.0508,0.00754,0.000275,0.199,94.233,363587,1984
Losfer Words (Big 'Orra) - 2015 Remaster,Powerslave (2015 - Remaster),38,1984-09-03,0.579,0.354,0.98,7,-5.028,1,0.0502,0.000785,0.858,0.173,154.623,255373,1984
Flash of the Blade - 2015 Remaster,Powerslave (2015 - Remaster),40,1984-09-03,0.653,0.392,0.963,7,-4.826,1,0.0469,0.00854,0.00234,0.228,110.695,245573,1984
The Duellists - 2015 Remaster,Powerslave (2015 - Remaster),38,1984-09-03,0.633,0.345,0.971,2,-5.317,1,0.0465,0.0112,0.249,0.418,80.125,368013,1984
Back in the Village - 2015 Remaster,Powerslave (2015 - Remaster),37,1984-09-03,0.551,0.347,0.98,7,-4.614,1,0.0706,0.00261,0.000302,0.246,131.791,302880,1984
Powerslave - 2015 Remaster,Powerslave (2015 - Remaster),46,1984-09-03,0.331,0.3,0.974,11,-5.341,0,0.104,0.0289,0.0492,0.242,136.138,431520,1984
Rime of the Ancient Mariner - 2015 Remaster,Powerslave (2015 - Remaster),46,1984-09-03,0.143,0.39,0.932,2,-6.558,1,0.0666,0.0986,0.00961,0.322,112.034,818693,1984
Aces High - 2015 Remaster,Powerslave (2015 Remaster),64,1984-01-01,0.756,0.3,0.936,2,-5.399,1,0.0456,0.0337,0.021,0.158,133.065,271907,1984
2 Minutes to Midnight - 2015 Remaster,Powerslave (2015 Remaster),66,1984-01-01,0.595,0.446,0.97,9,-5.004,0,0.0508,0.00754,0.000275,0.199,94.233,363587,1984
Losfer Words (Big 'Orra) - 2015 Remaster,Powerslave (2015 Remaster),45,1984-01-01,0.579,0.354,0.98,7,-5.028,1,0.0502,0.000785,0.858,0.173,154.623,255373,1984
Flash of the Blade - 2015 Remaster,Powerslave (2015 Remaster),47,1984-01-01,0.653,0.392,0.963,7,-4.826,1,0.0469,0.00854,0.00234,0.228,110.695,245573,1984
The Duellists - 2015 Remaster,Powerslave (2015 Remaster),45,1984-01-01,0.633,0.345,0.971,2,-5.317,1,0.0465,0.0112,0.249,0.418,80.125,368013,1984
Back in the Village - 2015 Remaster,Powerslave (2015 Remaster),44,1984-01-01,0.551,0.347,0.98,7,-4.614,1,0.0706,0.00261,0.000302,0.246,131.791,302880,1984
Powerslave - 2015 Remaster,Powerslave (2015 Remaster),55,1984-01-01,0.331,0.3,0.974,11,-5.341,0,0.104,0.0289,0.0492,0.242,136.138,431520,1984
Rime of the Ancient Mariner - 2015 Remaster,Powerslave (2015 Remaster),55,1984-01-01,0.143,0.39,0.932,2,-6.558,1,0.0666,0.0986,0.00961,0.322,112.034,818693,1984
Where Eagles Dare - 2015 Remaster,Piece of Mind (2015 - Remaster),46,1983-05-16,0.467,0.407,0.965,4,-5.292,0,0.0944,0.0259,0.219,0.156,112.891,372760,1983
Revelations - 2015 Remaster,Piece of Mind (2015 - Remaster),43,1983-05-16,0.438,0.304,0.845,2,-5.632,1,0.0788,0.189,0.00106,0.344,90.374,409627,1983
Flight of Icarus - 2015 Remaster,Piece of Mind (2015 - Remaster),48,1983-05-16,0.343,0.368,0.917,6,-4.829,0,0.0772,0.147,0.000121,0.169,110.455,230760,1983
Die with Your Boots On - 2015 Remaster,Piece of Mind (2015 - Remaster),41,1983-05-16,0.537,0.245,0.947,5,-5.026,1,0.114,0.406,1.21e-06,0.272,174.78,327253,1983
The Trooper - 2015 Remaster,Piece of Mind (2015 - Remaster),64,1983-05-16,0.669,0.285,0.908,4,-4.601,0,0.0705,0.0318,0.00909,0.311,159.756,252733,1983
Still Life - 2015 Remaster,Piece of Mind (2015 - Remaster),37,1983-05-16,0.173,0.241,0.827,9,-6.148,0,0.19,0.242,4.67e-05,0.559,158.996,297013,1983
Quest for Fire - 2015 Remaster,Piece of Mind (2015 - Remaster),35,1983-05-16,0.583,0.371,0.894,4,-4.68,0,0.0496,0.159,3.13e-06,0.2,124.614,222653,1983
Sun and Steel - 2015 Remaster,Piece of Mind (2015 - Remaster),36,1983-05-16,0.643,0.295,0.921,2,-5.343,1,0.119,0.244,1.95e-06,0.172,168.683,207507,1983
To Tame a Land - 2015 Remaster,Piece of Mind (2015 - Remaster),36,1983-05-16,0.229,0.233,0.864,4,-6.188,0,0.0465,0.467,0.345,0.143,95.853,448747,1983
Where Eagles Dare - 2015 Remaster,Piece of Mind (2015 Remaster),54,1983-01-01,0.467,0.407,0.965,4,-5.292,0,0.0944,0.0259,0.219,0.156,112.891,372760,1983
Revelations - 2015 Remaster,Piece of Mind (2015 Remaster),53,1983-01-01,0.438,0.304,0.845,2,-5.632,1,0.0788,0.189,0.00106,0.344,90.374,409627,1983
Flight of Icarus - 2015 Remaster,Piece of Mind (2015 Remaster),58,1983-01-01,0.343,0.368,0.917,6,-4.829,0,0.0772,0.147,0.000121,0.169,110.455,230760,1983
Die with Your Boots On - 2015 Remaster,Piece of Mind (2015 Remaster),47,1983-01-01,0.537,0.245,0.947,5,-5.026,1,0.114,0.406,1.21e-06,0.272,174.78,327253,1983
The Trooper - 2015 Remaster,Piece of Mind (2015 Remaster),75,1983-01-01,0.669,0.285,0.908,4,-4.601,0,0.0705,0.0318,0.00909,0.311,159.756,252733,1983
Still Life - 2015 Remaster,Piece of Mind (2015 Remaster),44,1983-01-01,0.173,0.241,0.827,9,-6.148,0,0.19,0.242,4.67e-05,0.559,158.996,297013,1983
Quest for Fire - 2015 Remaster,Piece of Mind (2015 Remaster),43,1983-01-01,0.583,0.371,0.894,4,-4.68,0,0.0496,0.159,3.13e-06,0.2,124.614,222653,1983
Sun and Steel - 2015 Remaster,Piece of Mind (2015 Remaster),43,1983-01-01,0.643,0.295,0.921,2,-5.343,1,0.119,0.244,1.95e-06,0.172,168.683,207507,1983
To Tame a Land - 2015 Remaster,Piece of Mind (2015 Remaster),44,1983-01-01,0.229,0.233,0.864,4,-6.188,0,0.0465,0.467,0.345,0.143,95.853,448747,1983
Invaders - 2015 Remaster,The Number of the Beast (2015 - Remaster),40,1982-03-22,0.684,0.439,0.937,4,-5.41,0,0.0493,0.0175,0.0252,0.496,111.794,203387,1982
Children of the Damned - 2015 Remaster,The Number of the Beast (2015 - Remaster),45,1982-03-22,0.363,0.286,0.775,4,-6.607,0,0.0335,0.0233,0.177,0.12,96.707,275280,1982
The Prisoner - 2015 Remaster,The Number of the Beast (2015 - Remaster),44,1982-03-22,0.617,0.306,0.88,9,-5.535,1,0.0485,0.0128,0.653,0.0964,106.964,362520,1982
22 Acacia Avenue - 2015 Remaster,The Number of the Beast (2015 - Remaster),43,1982-03-22,0.544,0.305,0.907,0,-5.866,1,0.0619,0.0359,0.0593,0.102,112.737,396760,1982
The Number of the Beast - 2015 Remaster,The Number of the Beast (2015 - Remaster),58,1982-03-22,0.268,0.409,0.89,0,-6.839,1,0.0558,0.088,0.107,0.0935,100.409,290587,1982
Run to the Hills - 2015 Remaster,The Number of the Beast (2015 - Remaster),61,1982-03-22,0.458,0.249,0.943,0,-5.188,1,0.0669,0.0286,0.00401,0.162,173.671,233507,1982
Gangland - 2015 Remaster,The Number of the Beast (2015 - Remaster),37,1982-03-22,0.448,0.277,0.939,2,-5.199,0,0.0716,0.0138,0.0452,0.0513,123.699,229120,1982
Hallowed Be Thy Name - 2015 Remaster,The Number of the Beast (2015 - Remaster),56,1982-03-22,0.3,0.313,0.882,0,-6.215,1,0.0355,0.0346,0.338,0.45,103.981,431093,1982
Invaders - 2015 Remaster,The Number of the Beast (2015 Remaster),49,1982-01-01,0.684,0.439,0.937,4,-5.41,0,0.0493,0.0175,0.0252,0.496,111.794,203387,1982
Children of the Damned - 2015 Remaster,The Number of the Beast (2015 Remaster),56,1982-01-01,0.363,0.286,0.775,4,-6.607,0,0.0335,0.0233,0.177,0.12,96.707,275280,1982
The Prisoner - 2015 Remaster,The Number of the Beast (2015 Remaster),53,1982-01-01,0.617,0.306,0.88,9,-5.535,1,0.0485,0.0128,0.653,0.0964,106.964,362520,1982
22 Acacia Avenue - 2015 Remaster,The Number of the Beast (2015 Remaster),53,1982-01-01,0.544,0.305,0.907,0,-5.866,1,0.0619,0.0359,0.0593,0.102,112.737,396760,1982
The Number of the Beast - 2015 Remaster,The Number of the Beast (2015 Remaster),69,1982-01-01,0.268,0.409,0.89,0,-6.839,1,0.0558,0.088,0.107,0.0935,100.409,290587,1982
Run to the Hills - 2015 Remaster,The Number of the Beast (2015 Remaster),72,1982-01-01,0.458,0.249,0.943,0,-5.188,1,0.0669,0.0286,0.00401,0.162,173.671,233507,1982
Gangland - 2015 Remaster,The Number of the Beast (2015 Remaster),45,1982-01-01,0.448,0.277,0.939,2,-5.199,0,0.0716,0.0138,0.0452,0.0513,123.699,229120,1982
Hallowed Be Thy Name - 2015 Remaster,The Number of the Beast (2015 Remaster),67,1982-01-01,0.3,0.313,0.882,0,-6.215,1,0.0355,0.0346,0.338,0.45,103.981,431093,1982
The Ides of March - 2015 Remaster,Killers (2015 - Remaster),34,1981-02-02,0.333,0.296,0.744,9,-6.064,1,0.0366,0.00402,0.877,0.121,97.328,105267,1981
Wrathchild - 2015 Remaster,Killers (2015 - Remaster),44,1981-02-02,0.782,0.438,0.93,9,-4.959,1,0.0484,0.0188,0.349,0.196,104.812,175053,1981
Murders in the Rue Morgue - 2015 Remaster,Killers (2015 - Remaster),37,1981-02-02,0.425,0.272,0.925,9,-6.126,1,0.0545,0.00356,0.00198,0.0742,106.505,258880,1981
Another Life - 2015 Remaster,Killers (2015 - Remaster),33,1981-02-02,0.666,0.201,0.959,2,-5.13,1,0.14,0.00113,0.422,0.177,184.314,203507,1981
Genghis Khan - 2015 Remaster,Killers (2015 - Remaster),34,1981-02-02,0.557,0.291,0.894,0,-7.223,1,0.0454,0.000149,0.887,0.11,112.897,187547,1981
Innocent Exile - 2015 Remaster,Killers (2015 - Remaster),32,1981-02-02,0.652,0.257,0.937,0,-5.195,1,0.0693,0.00119,0.507,0.184,101.224,233067,1981
Killers - 2015 Remaster,Killers (2015 - Remaster),42,1981-02-02,0.395,0.219,0.939,9,-5.333,1,0.0935,0.00547,0.00149,0.0529,83.739,301667,1981
Prodigal Son - 2015 Remaster,Killers (2015 - Remaster),32,1981-02-02,0.317,0.3,0.685,9,-7.064,1,0.0331,0.00407,0.227,0.0873,110.272,373267,1981
Purgatory - 2015 Remaster,Killers (2015 - Remaster),35,1981-02-02,0.531,0.29,0.965,11,-6.146,0,0.147,0.000916,0.0409,0.762,70.711,200560,1981
Drifter - 2015 Remaster,Killers (2015 - Remaster),31,1981-02-02,0.475,0.34,0.974,0,-5.114,1,0.106,0.000473,0.0928,0.373,101.276,288947,1981
The Ides of March - 2015 Remaster,Killers (2015 Remaster),42,1981-01-01,0.333,0.296,0.744,9,-6.064,1,0.0366,0.00402,0.877,0.121,97.328,105267,1981
Wrathchild - 2015 Remaster,Killers (2015 Remaster),52,1981-01-01,0.782,0.438,0.93,9,-4.959,1,0.0484,0.0188,0.349,0.196,104.812,175053,1981
Murders in the Rue Morgue - 2015 Remaster,Killers (2015 Remaster),45,1981-01-01,0.425,0.272,0.925,9,-6.126,1,0.0545,0.00356,0.00198,0.0742,106.505,258880,1981
Another Life - 2015 Remaster,Killers (2015 Remaster),41,1981-01-01,0.666,0.201,0.959,2,-5.13,1,0.14,0.00113,0.422,0.177,184.314,203507,1981
Genghis Khan - 2015 Remaster,Killers (2015 Remaster),42,1981-01-01,0.557,0.291,0.894,0,-7.223,1,0.0454,0.000149,0.887,0.11,112.897,187547,1981
Innocent Exile - 2015 Remaster,Killers (2015 Remaster),40,1981-01-01,0.652,0.257,0.937,0,-5.195,1,0.0693,0.00119,0.507,0.184,101.224,233067,1981
Killers - 2015 Remaster,Killers (2015 Remaster),51,1981-01-01,0.395,0.219,0.939,9,-5.333,1,0.0935,0.00547,0.00149,0.0529,83.739,301667,1981
Prodigal Son - 2015 Remaster,Killers (2015 Remaster),41,1981-01-01,0.317,0.3,0.685,9,-7.064,1,0.0331,0.00407,0.227,0.0873,110.272,373267,1981
Purgatory - 2015 Remaster,Killers (2015 Remaster),43,1981-01-01,0.531,0.29,0.965,11,-6.146,0,0.147,0.000916,0.0409,0.762,70.711,200560,1981
Drifter - 2015 Remaster,Killers (2015 Remaster),39,1981-01-01,0.475,0.34,0.974,0,-5.114,1,0.106,0.000473,0.0928,0.373,101.276,288947,1981
Prowler - 2015 Remaster,Iron Maiden (2015 - Remaster),43,1980-04-14,0.32,0.295,0.934,4,-5.231,0,0.0668,0.000787,0.0029,0.482,96.636,235400,1980
Remember Tomorrow - 2015 Remaster,Iron Maiden (2015 - Remaster),36,1980-04-14,0.548,0.264,0.712,0,-7.358,1,0.0331,0.00169,0.0468,0.131,97.885,328920,1980
Running Free - 2015 Remaster,Iron Maiden (2015 - Remaster),42,1980-04-14,0.764,0.478,0.823,11,-5.346,0,0.206,0.000777,0.229,0.169,171.263,197573,1980
Phantom of the Opera - 2015 Remaster,Iron Maiden (2015 - Remaster),47,1980-04-14,0.228,0.319,0.952,4,-5.315,0,0.0723,6.28e-05,0.154,0.918,109.275,441467,1980
Transylvania - 2015 Remaster,Iron Maiden (2015 - Remaster),41,1980-04-14,0.214,0.221,0.983,0,-3.204,1,0.15,0.000927,0.971,0.881,107.26,244853,1980
Strange World - 2015 Remaster,Iron Maiden (2015 - Remaster),35,1980-04-14,0.194,0.36,0.538,4,-7.334,0,0.0324,0.0193,0.0518,0.364,125.683,347347,1980
Charlotte the Harlot - 2015 Remaster,Iron Maiden (2015 - Remaster),33,1980-04-14,0.463,0.358,0.958,0,-4.117,1,0.133,0.0104,8.2e-06,0.406,106.922,253053,1980
Iron Maiden - 2015 Remaster,Iron Maiden (2015 - Remaster),41,1980-04-14,0.277,0.322,0.988,0,-4.074,1,0.232,0.000731,0.00411,0.451,101.559,214360,1980
Prowler - 2015 Remaster,Iron Maiden (2015 Remaster),53,1980-01-01,0.32,0.295,0.934,4,-5.231,0,0.0668,0.000787,0.0029,0.482,96.636,235400,1980
Remember Tomorrow - 2015 Remaster,Iron Maiden (2015 Remaster),45,1980-01-01,0.548,0.264,0.712,0,-7.358,1,0.0331,0.00169,0.0468,0.131,97.885,328920,1980
Running Free - 2015 Remaster,Iron Maiden (2015 Remaster),52,1980-01-01,0.764,0.478,0.823,11,-5.346,0,0.206,0.000777,0.229,0.169,171.263,197573,1980
Phantom of the Opera - 2015 Remaster,Iron Maiden (2015 Remaster),59,1980-01-01,0.228,0.319,0.952,4,-5.315,0,0.0723,6.28e-05,0.154,0.918,109.275,441467,1980
Transylvania - 2015 Remaster,Iron Maiden (2015 Remaster),52,1980-01-01,0.214,0.221,0.983,0,-3.204,1,0.15,0.000927,0.971,0.881,107.26,244853,1980
Strange World - 2015 Remaster,Iron Maiden (2015 Remaster),47,1980-01-01,0.194,0.36,0.538,4,-7.334,0,0.0324,0.0193,0.0518,0.364,125.683,347347,1980
Charlotte the Harlot - 2015 Remaster,Iron Maiden (2015 Remaster),42,1980-01-01,0.463,0.358,0.958,0,-4.117,1,0.133,0.0104,8.2e-06,0.406,106.922,253053,1980
Iron Maiden - 2015 Remaster,Iron Maiden (2015 Remaster),50,1980-01-01,0.277,0.322,0.988,0,-4.074,1,0.232,0.000731,0.00411,0.451,101.559,214360,1980
